(30581, 46960, 11786)
(32202, 47711, 11239)
(31905, 46820,  9454)
(36071, 44535,  8982)
(28440, 44810, 12236)
(31170, 46097,  9741)
(32193, 45876, 11398)
(34126, 46746,  9862)
(31067, 45079, 12114)
(31167, 47656,  9243)
(33790, 46438, 11639)
(30561, 46264,  9706)
(31109, 44892, 10229)
(33014, 45886, 10935)
(32463, 45301, 11745)
(30997, 45889, 13063)
(30534, 46102, 11225)
(29735, 48055, 10680)
(28512, 45840, 11263)
(32901, 45871,  8633)
(31926, 45424, 12697)
(32819, 47173,  9171)
(31542, 45614,  8066)
(30793, 42766, 10401)
(30764, 43714, 12416)
(31793, 46337, 10794)
(31657, 46117, 10580)
(30537, 43629, 11365)
(32209, 47167,  9763)
(32744, 43999,  9416)
(29246, 46479,  7934)
(29476, 43739, 10806)
(30758, 41842, 10904)
(30553, 47040,  9657)
(31802, 47476, 12791)
(29976, 46087,  8842)
(30957, 47930, 11640)
(32118, 46390, 11450)
(30694, 44466, 10480)
(30439, 47075, 11020)
(31920, 46382,  8705)
(31778, 47518,  8276)
(29259, 45342, 10859)
(30472, 44653,  6798)
(32252, 46230,  9359)
(31852, 45306,  8524)
(32198, 46699,  8506)
(31370, 45222,  7906)
(32264, 46894,  9247)
(32335, 45997, 11773)
(31154, 45908,  8730)
(28736, 40792,  8422)
(29679, 46301, 13020)
(32210, 46786, 10991)
(31213, 43528, 11536)
(31291, 44107, 11062)
(31127, 47321, 10653)
(28118, 44775,  8444)
(31119, 46055, 11876)
(29705, 47057, 11611)
(31624, 45467,  9327)
(30790, 47566, 10749)
(31604, 46454, 10026)
(30100, 45879, 10579)
(29919, 45857, 13981)
(30801, 44512, 10579)
(33008, 44407,  9390)
(32062, 45990, 12594)
(29052, 45808,  9198)
(30659, 44846, 11435)
(30026, 45682, 12436)
(30627, 44454,  9815)
(30382, 43613, 11037)
(31871, 44973,  8869)
(32139, 46892,  9744)
(30578, 44542, 10333)
(29043, 45436, 10622)
(32211, 48405,  7739)
(30016, 44487, 12376)
(31178, 44394, 12199)
(30522, 46566, 13144)
(32049, 47819,  8524)
(29855, 45626, 11095)
(31054, 44541,  9592)
(29608, 45031, 10879)
(29612, 45840, 11130)
(31350, 44748, 10337)
(30806, 45234,  9895)
(33610, 44086,  9703)
(33021, 43481,  7720)
(31152, 46517,  9481)
(29368, 46709,  7484)
(30888, 45683,  8583)
(33108, 45964,  6951)
(34179, 48012, 10191)
(29599, 44203, 11820)
(28615, 47158,  7445)
(31622, 45004, 10764)
(30047, 45342, 10444)
(31991, 44255,  9616)
(31144, 43395, 13482)
(29855, 45069, 11149)
(29912, 46430, 11076)
(30220, 45595, 11109)
(29812, 46044, 10704)
(29899, 45748,  9443)
(34751, 49387,  8868)
(30128, 45204, 10757)
(30635, 43889, 11396)
(30294, 45296, 10048)
(31764, 46849, 10606)
(34639, 46169,  9657)
(30302, 47776, 10058)
(30371, 45565,  9324)
(31911, 45528,  9816)
(29707, 44749, 11888)
(31573, 45804,  9837)
(30257, 45725, 11269)
(31476, 44300,  9836)
(28961, 43127, 10577)
(30635, 45556,  6885)
(31375, 45645, 11023)
(31662, 45383, 10839)
(30947, 43537, 10013)
(23842, 44933,  3364)
(25896, 45359,  5522)
(21800, 47934,  4557)
(24542, 44728,  4140)
(23441, 45886,  4927)
(24535, 44138,  5607)
(24486, 43549,  4864)
(25819, 45207,  5617)
(24646, 45406,  5366)
(24392, 46261,  6727)
(25166, 45053,  2968)
(22211, 45191,  5388)
(20458, 45329,  7034)
(24316, 45453,  4207)
(21958, 45560,  3110)
(22184, 44249,  3991)
(23144, 45494,  3589)
(24266, 44510,  1756)
(26221, 45421,  6577)
(22912, 46671,  6675)
(25740, 44473,  5984)
(23877, 45909,  3520)
(23609, 46656,  3375)
(23433, 45945,  6947)
(22387, 47332,  2677)
(22050, 45954,  3465)
(21444, 46964,  4750)
(22051, 44212,  4977)
(23554, 45863,  2847)
(24929, 43868,  5988)
(22096, 47233,  4362)
(23462, 44483,  5003)
(25301, 46117,  4715)
(22168, 46142,  4759)
(23939, 46011,  5027)
(24675, 45135,  7431)
(23107, 46354,  3849)
(20963, 45739,  2248)
(22876, 45874,  5088)
(23487, 42557,  2916)
(22163, 45795,  4382)
(23404, 44335,  3581)
(21221, 44474,  2707)
(22638, 45554,  4962)
(21615, 48163,  2326)
(20714, 45805,  4410)
(23688, 45829,  2875)
(23515, 46366,  5539)
(23692, 44325,  2796)
(24567, 43379,  7335)
(24343, 46878,  5489)
(23272, 45633,  4492)
(21255, 44721,  2056)
(22392, 47698,  6689)
(22575, 45576,  5902)
(23378, 45780,  5359)
(21147, 44235,  7002)
(23016, 45266,  6570)
(21108, 45235,  5909)
(23136, 46375,  4118)
(23584, 44797,  4081)
(24890, 43027,  3662)
(24311, 41002,  4418)
(24738, 44640,  4995)
(26216, 43410,  7625)
(23658, 45171,  5729)
(23855, 45931,  5509)
(22615, 45157,  2512)
(23820, 44976,  5781)
(23767, 43141,  3499)
(21854, 45512,  4780)
(20838, 46554,  6726)
(25822, 48220,  4567)
(21171, 46906,  3933)
(23376, 45082,  4329)
(24788, 44771,  6046)
(24522, 45861,  5418)
(25495, 42792,  5759)
(23958, 44468,  5970)
(23825, 46811,  5664)
(24527, 46626,  6835)
(23835, 46847,  5026)
(22937, 43548,  4332)
(21657, 45779,  6236)
(24273, 42879,  4946)
(26228, 46553,  4356)
(23338, 46902,  5755)
(24477, 43061,  4231)
(24736, 45066,  4453)
(22976, 47248,  5516)
(23230, 46643,  5268)
(23589, 42521,  4567)
(22285, 45629,  3441)
(26468, 45504,  4911)
(21561, 44237,  6503)
(22250, 45658,  3746)
(23906, 45475,  4245)
(23754, 47759,  4413)
(23594, 45950,  4159)
(24330, 45763,  4115)
(25198, 46841,  6251)
(24438, 45278,  5389)
(22378, 42929,  6666)
(25044, 44899,  2575)
(22934, 45175,  4749)
(24259, 43678,  2996)
(24947, 45212,  3594)
(23737, 44771,  5764)
(24847, 44152,  5192)
(23038, 45476,     0)
(23277, 44688,  7700)
(20307, 46589,  5770)
(20494, 45315,  4235)
(25807, 47714,  4731)
(22166, 45254,  4877)
(25532, 46572,  4023)
(27376, 45995,  3874)
(22506, 43691,  5255)
(24987, 44077,  6228)
(22999, 46007,  5618)
(22034, 44197,  2659)
(20914, 44091,  4084)
(25535, 46274,  4524)
(23288, 45258,  4061)
(22341, 46998,  3597)
(23954, 47601,  6267)
(21368, 45917,  3944)
(23746, 45135,  2596)
(25316, 46217,  6210)
(22485, 48161,  4785)
(24868, 46549,  5536)
(23674, 43785,  5945)
(22995, 44707,  4028)
(27463, 46986,  4222)
(25679, 47098,  5088)
(21579, 45924,  5378)
(21055, 45837,  6635)
(26609, 47476,  6044)
(24628, 45035,  3305)
(24355, 48292,  5133)
(24966, 43815,  4636)
(23763, 44750,  5065)
(20485, 46394,  4260)
(23524, 46587,  4761)
(23628, 44730,  4711)
(25693, 46232,  6752)
(25345, 45149,  6702)
(22546, 43351,  4405)
(24514, 48478,  7579)
(22225, 44140,  3600)
(56907, 37079, 10256)
(60236, 35088,  8676)
(58110, 38682,  9383)
(59019, 39748, 10156)
(55932, 35163,  8627)
(57632, 37220, 12376)
(56429, 35600, 12048)
(59796, 34874, 10279)
(51782, 34639, 11465)
(54794, 34578,  9589)
(55615, 36243,  8002)
(57356, 40144, 10364)
(58457, 37432, 12948)
(58770, 33452, 12277)
(58965, 33085,  8576)
(55470, 35116, 12546)
(56993, 32158,  7951)
(58047, 36416,  9986)
(54381, 36820, 10939)
(57391, 35246,  9893)
(56730, 35577, 12095)
(52492, 35399,  6646)
(54286, 34827, 11091)
(55842, 36136, 10950)
(56678, 35623, 10930)
(56690, 36823, 11468)
(57832, 36316,  8554)
(56688, 36583, 10663)
(58706, 36418,  9431)
(55517, 34972,  9966)
(56809, 36297,  6693)
(55983, 38451, 12090)
(57652, 35563, 10936)
(56680, 34674, 12124)
(55269, 35481, 11187)
(56805, 36159,  8710)
(57312, 35967, 10102)
(55628, 34757, 10616)
(58214, 37687, 11579)
(57022, 36838,  8521)
(56611, 34057, 12110)
(55580, 34586,  9117)
(58427, 32683, 14665)
(55448, 37197,  8431)
(56636, 35529, 11971)
(53222, 36200, 12613)
(56396, 37255, 10372)
(57306, 37084, 11306)
(57593, 37299, 10198)
(57370, 36555, 11721)
(55510, 35439, 10690)
(56813, 35086, 11511)
(58070, 35178,  8638)
(57381, 34383,  9347)
(57335, 32064,  8446)
(57649, 35291, 10530)
(55892, 36852, 10726)
(56074, 35582, 10334)
(57906, 33048, 11226)
(55366, 35650, 10802)
(56413, 36418, 12622)
(56941, 38327, 10938)
(57154, 33712, 11210)
(57750, 36800, 13252)
(57857, 36922, 12559)
(56143, 35658,  8908)
(55338, 35743, 12930)
(56441, 35275, 10570)
(56414, 37396,  8778)
(59486, 32151, 13836)
(58706, 36533,  8240)
(52659, 34777, 10210)
(59404, 32845, 12347)
(56922, 35768, 10963)
(57726, 35998, 10824)
(57200, 36580,  9766)
(57944, 36151,  9432)
(56618, 35436, 11631)
(59034, 35201, 10722)
(57527, 34254, 11103)
(55893, 34795, 12424)
(59479, 34096, 11681)
(56696, 36827, 13039)
(58247, 36777,  9932)
(57425, 33591, 11412)
(55633, 35639, 10853)
(58824, 35451,  9972)
(56641, 37864, 11616)
(56541, 35719, 10434)
(58690, 38619, 10993)
(57601, 35635,  9534)
(57601, 38899, 12150)
(55493, 35034,  9933)
(56406, 35362, 13206)
(54744, 37285,  7821)
(56968, 36170, 10844)
(56554, 34309, 13096)
(57672, 34909, 12171)
(56549, 36908, 13063)
(54899, 36989, 10031)
(58177, 34610, 12335)
(52736, 36955, 11878)
(57200, 36282, 10390)
(56107, 34721, 10336)
(56844, 34985,  8238)
(59046, 35909, 13779)
(58878, 34978, 13348)
(55592, 36014, 11955)
(57442, 38090,  8673)
(55333, 34329, 12822)
(55756, 36134,  8471)
(57707, 36517,  9954)
(56490, 35034, 11436)
(55408, 37045, 12430)
(55350, 37801, 10457)
(57650, 36971,  9639)
(57240, 34898, 11068)
(56276, 34870,  9730)
(56026, 35279,  9817)
(55507, 39069,  8339)
(59313, 34984, 10669)
(59314, 35053, 10438)
(55148, 36561,  9520)
(55846, 33030,  8957)
(58280, 35077, 11134)
(57860, 36410, 12965)
(53799, 37256,  9210)
(56172, 34623,  9829)
(56629, 34903, 10746)
(57012, 37189, 10595)
(61328, 34539,  8280)
(58570, 36942,  7644)
(55822, 35934, 11776)
(58008, 34512, 13598)
(56810, 36292,  9058)
(57603, 34029, 10200)
(59246, 36194, 10536)
(53045, 33476, 11719)
(58231, 34186,  9996)
(53386, 37554, 11775)
(54858, 34270,  9033)
(54851, 35170,  9287)
(56299, 36158,  9049)
(55829, 34669, 10457)
(57130, 33622,  9647)
(57045, 35018,  8754)
(55963, 37150, 11165)
(57850, 35626,  8828)
(57398, 33876,  8879)
(57433, 35084, 10002)
